Country,Business,Partner Name,Partner Product Name,BI Product Name
Portugal,Animal Health,Bio 2,Vetmedin mastigavel 2.5 mg 100 cp,VETMEDIN VET CHWTA/ 100/25MG ES
Portugal,Animal Health,Bio 2,Vetmedin mastigavel 1.25 mg 100cp,VETMEDIN VET CHWTA/ 100/125MG ES
Portugal,Animal Health,Bio 2,Vetmedin mastigavel 10 mg 50 cp,VETMEDIN VET CHWTA/ 50/10MG ES
Portugal,Animal Health,Bio 2,Vetmedin mastigavel 5 mg 100 cp,VETMEDIN VET CHWTA/ 100/5MG ES
Portugal,Animal Health,Bio 2,Vetmedin 0.75 mg/ml inj 5 ml,VETMEDIN LIINJ/5ML 1/075MG/ML ES
Portugal,Animal Health,Bio 2,Avinew neo comp eferv 10*1000ds,AVINEW NEO EFFTA/ 10/1000DS DE/AT
Portugal,Animal Health,Bio 2,Aviffa rti susp 1000 doses,AVIFFA RTI INJVI/5ML 1/1000DS PT
Portugal,Animal Health,Bio 2,Bovela bvd 10 ml 5 ds,BOVELA BVD INVIM/10ML 1/5DS ES/PT
Portugal,Animal Health,Bio 2,Bovela bvd 50 ml 25 ds,BOVELA BVD INVIM/50ML 1/25DS ES/PT
Portugal,Animal Health,Bio 2,Dindoral spf susp oral 1*1000ds,DINDORAL SPF INJVI/5ML 1/1000DS PT
Portugal,Animal Health,Bio 2,Ingelvac circoflex 100ds 100 ml,IV CIRCOFLEX INVIM/100ML 1/100DS ES
Portugal,Animal Health,Bio 2,Avinew neo comp eferv 10*2000ds,AVINEW NEO EFFTA/ 10/2000DS DE/AT
Portugal,Animal Health,Bio 2,Neocolipor fl 25 ds  ,NEOCOLIPOR INJVI/50ML 1/25DS GR/CY/PT
Portugal,Animal Health,Bio 2,Reprocyc prss eu 100 ml 50 doses,REPROC PRRS EU INVIM/100ML 1/50DS ES/P
Portugal,Animal Health,Bio 2,Zactran inj 100 ml,ZACTRAN INJVI/100ML 1/150MG/ML IT/GR/CY
Portugal,Animal Health,Bio 2,Zactran inj 250 ml,ZACTRAN INJVI/250ML 1/150MG/ML ES/PT
Portugal,Animal Health,Bio 2,Semintra sol oral 4 mg/ml 30 ml,SEMINTRA LIQUI/30ML 1/4MG/ML ES
Portugal,Animal Health,Bio 2,Nexgard 11 mg cao s 2-4 kg 3 cp,NEXGARD DOG S CHWTA/ 3/113MG ES/PT
Portugal,Animal Health,Bio 2,Nexgard 28 mg cao m 4-10 kg 3 cp,NEXGARD DOG M CHWTA/ 3/283MG ES/PT
Portugal,Animal Health,Bio 2,Nexgard 68 mg cao l 10-25 kg 3 cp,NEXGARD DOG L CHWTA/ 3/68MG ES/PT
Portugal,Animal Health,Bio 2,Nexgard 136 mg cao xl 25-50 kg 3 cp,NEXGARD DOG XL CHWTA/ 3/136MG ES/PT
Portugal,Animal Health,Bio 2,Eurican dap-l multi 10*1 dose,EURICAN DAP INJVI/1ML 10/1DS PT
Portugal,Animal Health,Bio 2,Eurican dappi-l (chppi-l)multi cx10,EURICAN DAPPI INJSC/1ML 10/1DS PT
Portugal,Animal Health,Bio 2,Eurican piro 1 ds  (pirodog),EURICAN PIRO INJVI/ 1/1DS PT
Portugal,Animal Health,Bio 2,Ingelvac circoflex 50ds 50ml,CIRCOFLEX TP INVIM/50ML 1/50DS ES/PT
Portugal,Animal Health,Bio 2,Ingelvac circoflex 100ds 100 ml,CIRCOFLEX TP INVIM/100ML 1/100DS ES/PT
Portugal,Animal Health,Bio 2,Glucantime cx5x5ml 300mg/ml inj,GLUCANTIME INJVI/5ML 5*1/300MG/ML PT
Portugal,Animal Health,Aviourém,Eqvalan duo cavalo,EQVALAN DUO OSOPA/ 1/155+775MG/G ES/
Portugal,Animal Health,Aviourém,Eqvalan cavalo,EQVALAN OSOPA/ 1/187MG/G PT
Portugal,Animal Health,Aviourém,Ivomec f 200 ml,IVOMEC F INJSC/200ML 1/10+100MG/ML PT
Portugal,Animal Health,Aviourém,Ivomec f 500 ml,IVOMEC F INJSC/500ML 1/10+100MG/ML PT
Portugal,Animal Health,Aviourém,Ivomec f bovinos 50 ml,IVOMEC F INJSC/50ML 1/10+100MG/ML PT
Portugal,Animal Health,Aviourém,Ivomec multi-especies 50 ml,IVOMEC CATTLE INJSC/50ML 1/10MG/ML PT
Portugal,Animal Health,Aviourém,Ivomec multi-especies 200 ml,IVOMEC 1% INJSC/200ML 1/10MG/ML PT
Portugal,Animal Health,Aviourém,Frontline combo 40-60 kg 1 pip,FTL CMBO DOG XL TUDLI/ 1/402+3618MG/4
Portugal,Animal Health,Aviourém,Frontline combo 20-40 kg 1 pip,FTL COMBO DOG L TUDLI/ 1/268+2412/26
Portugal,Animal Health,Aviourém,Frontline combo 10-20 kg 1 pip,FTL COMBO DOG M TUDLI/ 1/134+1206MG/1
Portugal,Animal Health,Aviourém,Frontline combo 1-10 kg 1 pip,FTL COMBO DOG S TUDLI/ 1/67+603MG/06
Portugal,Animal Health,Aviourém,Frontline combo gato 1 pip,FTL COMBO CAT TUDLI/ 1/50+60MG/05ML F
Portugal,Animal Health,Aviourém,Frontline combo 40-60 kg carteira,FTL CMBO DOG XL TUDLI/ 3/402+3618MG/4
Portugal,Animal Health,Aviourém,Frontline combo 20-40 kg carteira,FTL COMBO DOG L TUDLI/ 3/268+2412/26
Portugal,Animal Health,Aviourém,Frontline combo 10-20 kg carteira,FTL COMBO DOG M TUDLI/ 3/134+1206MG/1
Portugal,Animal Health,Aviourém,Frontline combo ate 10 kg carteira,FTL COMBO DOG S TUDLI/ 3/67+603MG/06
Portugal,Animal Health,Aviourém,Frontline combo gato carteira,FTL COMBO CAT TUDLI/ 3/50+60MG/05ML P
Portugal,Animal Health,Aviourém,Dindoral spf 1000 d,DINDORAL SPF INJVI/5ML 1/1000DS PT
Portugal,Animal Health,Aviourém,Aviffa 1000 d,AVIFFA RTI INJVI/5ML 1/1000DS PT
Portugal,Animal Health,Aviourém,Stomorgyl 10 comp,STOMORGYL 10 FICTA/ 10/250+125MG PT
Portugal,Animal Health,Aviourém,Immiticide fl 50 mg ( cx.5 frs),IMMITICIDE INJVI/ 5*1/PT
Portugal,Animal Health,Aviourém,Frontline spray 100 ml,FRONTLINE SPRAY PUMPS/100ML 1/25MG/ML
Portugal,Animal Health,Aviourém,Frontline spray 250 ml,FRONTLINE SPRAY PUMPS/250ML 1/25MG/ML
Portugal,Animal Health,Aviourém,Ubroseal 20 inj,UBROSEAL OSGEL/4G 20/ES/PT
Portugal,Animal Health,Aviourém,Vetmedin mastigavel 25 mg 100 comp,VETMEDIN VET CHWTA/ 100/25MG ES
Portugal,Animal Health,Aviourém,Reprocyc prrs eu 50 d,REPROC PRRS EU INVIM/100ML 1/50DS ES/P
Portugal,Animal Health,Aviourém,Vacina prrs flex eu 50 d,IV PRRSFLEX EU INVIM/50ML 1/50DS ES/PT
Portugal,Animal Health,Aviourém,Vacina ingelvac mycoflex 100 d,IVMYCOFLEX HSB INVIM/100ML 1/100DS ES
Portugal,Animal Health,Aviourém,Vacina ingelvac circoflex 100 d,IV CIRCOFLEX INVIM/100ML 1/100DS ES
Portugal,Animal Health,Aviourém,Vacina ingelvac circoflex 50 d,IV CIRCOFLEX INVIM/50ML 1/50DS ES
Portugal,Animal Health,Aviourém,Vacina ingelvac mycoflex 50 d,IVMYCOFLEX HSB INVIM/50ML 1/50DS ES
Portugal,Animal Health,Aviourém,Entericolix 25 d,ENTERICOLIX INVIM/50ML 1/25DS ES/PT/IT
Portugal,Animal Health,Aviourém,Vetmedin mastigavel 10 mg 50 comp,VETMEDIN VET CHWTA/ 50/10MG ES
Portugal,Animal Health,Aviourém,Vetmedin mastigavel 5 mg 100 comp,VETMEDIN VET CHWTA/ 100/5MG ES
Portugal,Animal Health,Aviourém,Vetmedin inj 5 ml,VETMEDIN LIINJ/5ML 1/075MG/ML ES
Portugal,Animal Health,Aviourém,Prozinc 10 ml,PROZINC INJSC/10ML 1/40IU/ML ES
Portugal,Animal Health,Aviourém,Eurican piro 1 d,EURICAN PIRO INJVI/3ML 1/1DS PT
Portugal,Animal Health,Aviourém,Senvelgo 15mg/ml 30ml,SENVELGO LIQUI/30ML 1/15MG/ML ES/PT
Portugal,Animal Health,Aviourém,Glucantime 5 amp x 5 ml,GLUCANTIME INJVI/5ML 5*1/300MG/ML PT
Portugal,Animal Health,Aviourém,Ivomec multi-especies 500 ml,IVOMEC CATTLE INJSC/500ML 1/10MG/ML PT
Portugal,Animal Health,Aviourém,Zactran 250 ml,ZACTRAN INJVI/250ML 1/150MG/ML PT
Portugal,Animal Health,Aviourém,Gallivac ib 88 neo 10 x 1000 d,GALLIV IB88 NEO TEFFT/ 10/1000DS PT
Portugal,Animal Health,Aviourém,Metacam inj. 2% 50 ml,METACAM 2% LIINJ/50ML 1/ES/PT
Portugal,Animal Health,Aviourém,Bovikalc 6 x 4 x 190 gr,BOVIKALC ODFR/192G 6*4/42G ES
Portugal,Animal Health,Aviourém,Proteq west nile 1d cx 2,PROTEQ WEST NIL INJVI/1ML 2/ES/PT
Portugal,Animal Health,Aviourém,Eprinex multi 25 lt,EPRINEX MULTI TOEXL/25L 1/5MG/ML ES/PT
Portugal,Animal Health,Aviourém,Bovalto respi 4 5 d,BOVALTO RESPI 4 INJVI/10ML 1/5DS ES/PT
Portugal,Animal Health,Aviourém,Benfital 24 x 100gr,BENFITAL PLUS POWDE/100G 24/ES
Portugal,Animal Health,Aviourém,Metacam inj. 2% 100 ml,METACAM 2% LIINJ/100ML 1/20MG/ML ES
Portugal,Animal Health,Aviourém,Miloxan 250 ml,MILOXAN INJVI/250ML 1/PT
Portugal,Animal Health,Aviourém,Gallimune 407 10 x 1000 d,GALLIMUNE 407 INJVI/300ML 10/1000DS FR
Portugal,Animal Health,Aviourém,Locatim 60 ml,LOCATIM INJVI/60ML 1/GB/IE
Portugal,Animal Health,Aviourém,Zactran 100 ml,ZACTRAN INJVI/100ML 1/150MG/ML GR/CY/PT
Portugal,Animal Health,Aviourém,Eprinex multi 1 lt,EPRINEX MULTI TOEXL/1L 1/5MG/ML ES/PT
Portugal,Animal Health,Aviourém,Fencovis 5 d,FENCOVIS INJVI/10ML 1/5DS ES/PT
Portugal,Animal Health,Aviourém,Vetmedin mastigavel 125 mg 100 comp,VETMEDIN VET CHWTA/ 100/125MG ES
Portugal,Animal Health,Aviourém,Neocolipor 25 d,NEOCOLIPOR INJVI/50ML 1/25DS GR/CY/PT
Portugal,Animal Health,Aviourém,Zactran 50 ml,ZACTRAN INJVI/50ML 1/150MG/ML PT
Portugal,Animal Health,Aviourém,Semintra 30 ml,SEMINTRA LIQUI/30ML 1/4MG/ML ES
Portugal,Animal Health,Aviourém,Broadline s 3 seringas,BROADLINE CAT S TUDLI/ 3/ES/PT
Portugal,Animal Health,Aviourém,Prevexxion rn 1000 d,PREVEXXION RN INJVI/2ML 1/1000DS EU
Portugal,Animal Health,Aviourém,Vaxxitek hvt + ibd 1000 d,VAXXIT HVT+IBD AMPSC/2ML 1/1000DS FR
Portugal,Animal Health,Aviourém,Avinew neo 10 x 1000 d,AVINEW NEO EFFTA/ 10/1000DS DE/AT
Portugal,Animal Health,Aviourém,Bovalto respi 3 25 d,BOVALTO RESPI 3 INJVI/50ML 1/25DS ES/P
Portugal,Animal Health,Aviourém,Broadline l 3 seringas,BROADLINE CAT L TUDLI/ 3/ES/PT
Portugal,Animal Health,Aviourém,Ivomec premix 5 kg,IVOMEC PREMIX SUBST/5KG 1/06% PT
Portugal,Animal Health,Aviourém,Bovikalc 4 x 190 gr,BOVIKALC ODFR/192G 6*4/42G ES
Portugal,Animal Health,Aviourém,Quentan 50 ml,BISOLVON CATTLE LIINJ/50ML 1/300MG/100M
Portugal,Animal Health,Aviourém,Gastrogard 37% pasta 616 g cx 7,GASTROGARD OSOPA/ 7/37% ES/PT
Portugal,Animal Health,Aviourém,Bovela 25 d,BOVELA BVD INVIM/50ML 1/25DS ES/PT
Portugal,Animal Health,Aviourém,Imalgene 1000  10 ml,IMALGENE 1000 INJVI/10ML 1/1G/10ML PT
Portugal,Animal Health,Aviourém,Ruvax 50 ml / 25 d,RUVAX INJVI/50ML 1/25DS PT
Portugal,Animal Health,Aviourém,Purevax rcpch 10 d,PUREVAX RCPCH INJVI/3ML 10/1DS ES
Portugal,Animal Health,Aviourém,Purevax rcpch felv 10 d,PVAX RCPCH FELV INJVI/3ML 10/1DS ES
Portugal,Animal Health,Aviourém,Purevax rcp 10 d,PUREVAX RCP INJVI/3ML 10/1DS ES
Portugal,Animal Health,Aviourém,Monzal 50 ml,MONZAL LIINJ/50ML 1/ES/PT
Portugal,Animal Health,Aviourém,Nexgard xl (25 - 50 kg) 3 comp,NEXGARD DOG XL CHWTA/ 3/136MG ES/PT
Portugal,Animal Health,Aviourém,Nexgard l (10 - 25 kg) 3 comp,NEXGARD DOG L CHWTA/ 3/68MG ES/PT
Portugal,Animal Health,Aviourém,Nexgard m (4 - 10 kg) 3 comp,NEXGARD DOG M CHWTA/ 3/283MG ES/PT
Portugal,Animal Health,Aviourém,Nexgard s (2 - 4 kg) 3 comp,NEXGARD DOG S CHWTA/ 3/113MG ES/PT
Portugal,Animal Health,Aviourém,Frontline homegard 250 ml,FTL PETCARE HOM PUMPS/250ML 1/GR/CY/PT
Portugal,Animal Health,Aviourém,Frontline combo gato 6 pip,FTL COMBO CAT TUDLI/ 6/50+60MG/05ML P
Portugal,Animal Health,Aviourém,Purevax rcp inj 0.5 ml 10 x 1d,PUREVAX RCP INJVI/05ML 10/1DS FR/PT/S
Portugal,Animal Health,Aviourém,Purevax rcpch felv inj 0.5 ml 10 d,PUREVAX RCPCH F INJVI/05ML 10/1DS FR/
Portugal,Animal Health,Aviourém,Purevax rcpch 10 x 1 d,PUREVAX RCPCH INJVI/05ML 10/1DS FR/PT
Portugal,Animal Health,Aviourém,Purevax felv 10 d,PUREVAX FELV INJVI/3ML 10/1DS ES
Portugal,Animal Health,Aviourém,Eurican dappi l multi 10 d,EURDAPPI L MUL INJSC/3ML 10/1DS FR
Portugal,Animal Health,Aviourém,Eurican dappi lr 10 d,EURIC DAPPI LR INJVI/3ML 10/1DS FR
Portugal,Animal Health,Aviourém,Nexgard spectra m (75 - 15 kg) 3 comp,NEXGARD SPEC M CHWTA/ 3/375+75MG ES/
Portugal,Animal Health,Aviourém,Nexgard spectra s (35 - 75 kg) 3 comp,NEXGARD SPEC S CHWTA/ 3/1875+375MG E
Portugal,Animal Health,Aviourém,Previcox 227 mg 30 comp,PREVICOX Q DOG CHWTA/ 30/227MG PT
Portugal,Animal Health,Aviourém,Previcox 227 mg 10 comp,PREVICOX Q DOG CHWTA/ 10/227MG PT
Portugal,Animal Health,Aviourém,Proteqflu-te 10 x 1 d,PROTEQFLU TE  R INVIM/1ML 10/1DS ES/PT
Portugal,Animal Health,Aviourém,Previcox 57 mg 30 comp,PREVICOX Q DOG CHWTA/ 30/57MG PT
Portugal,Animal Health,Aviourém,Previcox 57 mg 10 comp,PREVICOX Q DOG CHWTA/ 10/57MG PT
Portugal,Animal Health,Aviourém,Nexgard spectra l (15 - 30 kg) 3 comp,NEXGARD SPEC L CHWTA/ 3/75+15MG ES/PT
Portugal,Animal Health,Aviourém,Nexgard spectra xl (30 - 60 kg) 3 comp,NEXGARD SPEC XL CHWTA/ 3/150+30MG ES/P
Portugal,Animal Health,Aviourém,Nexgard spectra xs (2 - 35 kg) 3 comp,NEXGARD SPEC XS CHWTA/ 3/9375+1875MG
Portugal,Animal Health,Aviourém,Eurican herpes 1 d,EURIC HERP 205 INJVI/3ML 1/1DS ES/PT
Portugal,Animal Health,Aviourém,Avinew neo 10 x 2000 d,AVINEW NEO EFFTA/ 10/2000DS DE/AT
Portugal,Animal Health,Aviourém,Nexgard combo l (25kg a 75kg ) 3 pp,NEXG COMB CAT L TUDLI/09ML 3/ES/PT
Portugal,Animal Health,Aviourém,Nexgard combo s (<25kg ) 3 pp,NEXG COMB CAT S TUDLI/03ML 3/ES/PT
Portugal,Animal Health,Aviourém,Frontpro xl ( 25 - 50 kg ) 3 comp,FRONTPRO XL CHWTA/ 3/136MG PT
Portugal,Animal Health,Aviourém,Frontpro s ( 2- 4 kg ) 3 comp,FRONTPRO S CHWTA/ 3/113MG PT
Portugal,Animal Health,Aviourém,Frontpro m ( 4 - 10 kg ) 3 comp,FRONTPRO M CHWTA/ 3/283MG PT
Portugal,Animal Health,Aviourém,Frontpro l ( 10 - 25 kg ) 3 comp,FRONTPRO L CHWTA/ 3/68MG PT
Portugal,Animal Health,Aviourém,Mamyzin  parenteral 10g cx10,MAMYZIN PARENTE DRLIQ/10G 10/+10 ES/PT
Portugal,Animal Health,Aviourém,Bovalto respi intranasal 5 d,BOVALTO RESPI I INJVI/10ML 1/5DS ES/PT
Portugal,Animal Health,Aviourém,Bovalto respi 4 25 d,BOVALTO RESPI 4 INJVI/50ML 1/25DS ES/P
Portugal,Animal Health,Aviourém,Bovalto respi 3 5 d,BOVALTO RESPI 3 INJVI/10ML 1/5DS ES/PT
Portugal,Animal Health,Aviourém,Nemovac 10 x 5000 d,NEMOVAC TOEXL/ 10/5000DS PT
Portugal,Animal Health,Aviourém,Eurican dap l multi 10 d,EUR DAP L MULT INJSC/3ML 10/1DS FR
Portugal,Animal Health,Aviourém,Heartgard castanho 23 kg  6 x 272 mcg,HGARD PL DOG L CHWTA/ 6/272UG+227MG PT
Portugal,Animal Health,Aviourém,Heartgard verde 12-22 kg  6 x 136 mcg,HGARD PL DOG M CHWTA/ 6/136UG+114MG PT
Portugal,Animal Health,Aviourém,Heartgard azul 11 kg  6 x 68 mcg,HGARD PL DOG S CHWTA/ 6/68UG+57MG PT
Portugal,Animal Health,Aviourém,Frontline tri-act xl cao (40-60 kg) 3 pip,FTL TRI-ACT XL TUDLI/ 3/4056+30288MG
Portugal,Animal Health,Aviourém,Frontline tri-act l cao (20-40 kg) 3 pip,FTL TRI-ACT L TUDLI/ 3/2704+20192MG/
Portugal,Animal Health,Aviourém,Frontline tri-act m cao (10-20 kg) 3 pip,FTL TRI-ACT M TUDLI/ 3/1352+10096MG/
Portugal,Animal Health,Aviourém,Frontline tri-act s cao (5-10 kg) 3 pip,FTL TRI-ACT S TUDLI/ 3/676+5048MG/ML
Portugal,Animal Health,Aviourém,Frontline tri-act xs cao (2-5 kg) 3 pip,FTL TRI-ACT XS TUDLI/ 3/338+2524MG/0
Portugal,Animal Health,Aviourém,Eurican pneumo 10d,EURICAN PNEUMO INJSC/3ML 10/1DS PT
Portugal,Animal Health,Aviourém,Eurican primo 10 d,EURICAN PRIMO INJSC/3ML 10/1DS PT
Portugal,Animal Health,Aviourém,Ronaxan 20 mg / 20 comp,RONAXAN CPR TABS/ 20/20MG PT
Portugal,Animal Health,Aviourém,Ronaxan 100 mg  10 comp,RONAXAN CPR TABS/ 10/100MG PT
Portugal,Animal Health,Aviourém,Pexion 400 mg 100 comp,PEXION TABS/ 100/400MG ES
Portugal,Animal Health,Aviourém,Pexion 100 mg 100 comp,PEXION TABS/ 100/100MG ES
Portugal,Animal Health,Aviourém,Metacam oral suinos 100 ml,METACAM PIG SUSPE/100ML 1/15MG/ML ES/PT
Portugal,Animal Health,Aviourém,Ivomec multi-especies 1 lt,IVOMEC CATTLE INJSC/1L 1/10MG/ML PT
Portugal,Animal Health,Aviourém,Rabisin 10 d,RABISIN ST INJVI/3ML 10/1DS PT
Portugal,Animal Health,Aviourém,Ivomec f 1 lt,IVOMEC F INJSC/1L 1/10+100MG/ML PT
Portugal,Animal Health,Aviourém,Vacina enterisol ileitis 50 d,ENTERIS ILEITIS LIQUI/100ML 1/50DS ES
Portugal,Animal Health,Aviourém,Prevexxion rn+hvt+ibd 1000 d,PVXX RN+HVT+IBD INJVI/2ML 1/1000DS EU
Portugal,Animal Health,Aviourém,Apelka 30 ml,APELKA OLIQU/30ML 1/5MG/ML E/P/I
Portugal,Animal Health,Aviourém,Merilym 10 d,MERILYM 3 INJVI/1ML 10/1DS DE/AT
Portugal,Animal Health,Aviourém,Mamyzim secado 20 inj,MAMYZIN SECADO OSOIN/5ML 20/20+56+20MG
Portugal,Animal Health,Aviourém,Ubrolexin 20 inj,UBROLEXIN OSOIN/ 20/20+133MG/G ES/PT
Portugal,Animal Health,Aviourém,Fencovis 10 x 1 d,FENCOVIS INJVI/2ML 10/1DS ES/PT
Portugal,Animal Health,Aviourém,Eprinex multi 5 lt,EPRINEX MULTI TOEXL/5L 1/5MG/ML ES/PT
Portugal,Animal Health,Aviourém,Bovela 5 d,BOVELA BVD INVIM/10ML 1/5DS ES/PT
Portugal,Animal Health,Aviourém,Thiosulfate blue po tampao 27.5 gr,THIOSULFATE BLU OMAID/ 1
Portugal,Animal Health,Aviourém,Prevexxion rn 2000 d,PREVEXXION RN INJVI/2ML 1/2000DS E
Portugal,Animal Health,Aviourém,Gumboriffa 10 x 1000 d,GUMBORIFFA INJVI/300ML 10/1000DS PT
Portugal,Animal Health,Aviourém,Cryomarex hvt 1000 d,CRYOMAREX HVT AMPSC/ 1/1000DS PT
Portugal,Animal Health,Aviourém,Miloxan 50 ml,MILOXAN INJVI/50ML 1/PT
Portugal,Animal Health,Aviourém,Diluente esterilizado 1200 ml (vaxxitek),DIL VAXXITEK INJVI/1200ML 1/ES/PT
Portugal,Animal Health,Aviourém,Vacina ingelvac circoflex 100 d,CIRCOFLEX TP INVIM/100ML 1/100DS ES/PT
Portugal,Animal Health,Aviourém,Vacina ingelvac circoflex 50 d,CIRCOFLEX TP INVIM/50ML 1/50DS ES/PT
Portugal,Animal Health,Aviourém,Diluente esterilizado 1200 ml (vaxxitek),SOLV CELL ASS P INJVI/1200ML 1/PL/RO
Portugal,Animal Health,Aviourém,Eurican dap l multi 10 d,EURICAN DAP INJVI/1ML 10/1DS PT
Portugal,Animal Health,Aviourém,Eurican dappi l multi 10 d,EURICAN DAPPI INJSC/1ML 10/1DS PT
Portugal,Animal Health,Aviourém,Eurican piro 1 d,EURICAN PIRO INJVI/ 1/1DS PT
Portugal,Animal Health,Aviourém,Glucantime 5 amp x 5 ml,GLUCANTIME INJVI/5ML 5*1/300MG/ML PT
Portugal,Animal Health,Aviourém,Nexgard l (10 - 25 kg) 3 comp,NEXGARD DOG L CHWTA/ 3/68MG ES/PT
Portugal,Animal Health,Aviourém,Nexgard m (4 - 10 kg) 3 comp,NEXGARD DOG M CHWTA/ 3/283MG ES/PT
Portugal,Animal Health,Aviourém,Nexgard s (2 - 4 kg) 3 comp,NEXGARD DOG S CHWTA/ 3/113MG ES/PT
Portugal,Animal Health,Aviourém,Nexgard xl (25 - 50 kg) 3 comp,NEXGARD DOG XL CHWTA/ 3/136MG ES/PT
Portugal,Animal Health,Aviourém,Semintra 30 ml,SEMINTRA LIQUI/30ML 1/4MG/ML ES
Portugal,Animal Health,Aviourém,Vacina ingelvac mycoflex 50 d,MYCOFLEX TP INVIM/50ML 1/50DS ES/PT
Portugal,Animal Health,Aviourém,Vacina ingelvac mycoflex 100 d,MYCOFLEX TP INVIM/100ML 1/100DS ES/PT
Portugal,Animal Health,Aviourém,Zactran 100 ml,ZACTRAN INJVI/100ML 1/150MG/ML IT/GR/CY
Portugal,Animal Health,Aviourém,Zactran 250 ml,ZACTRAN INJVI/250ML 1/150MG/ML ES/PT
Portugal,Animal Health,Dinazoo,Monzal 50ml,MONZAL LIINJ/50ML 1/ES/PT
Portugal,Animal Health,Dinazoo,Vac bovalto respi intranasal 5*1ds,BOVALTO RESPI 2 INJVI/2ML 5/1DS ES/PT
Portugal,Animal Health,Dinazoo,Nexgard xl 136mg 3 comp cao 25-50kg,NEXGARD DOG XL CHWTA/ 3/136MG ES/PT
Portugal,Animal Health,Dinazoo,Ivomec premix 5kg,IVOMEC PREMIX SUBST/5KG 1/06% PT
Portugal,Animal Health,Dinazoo,Vac fencovis susp inject 5ds,FENCOVIS INJVI/10ML 1/5DS ES/PT
Portugal,Animal Health,Dinazoo,Vac fencovis susp inject 10*1ds,FENCOVIS INJVI/2ML 10/1DS ES/PT
Portugal,Animal Health,Dinazoo,Nexgard spectra  xl 30-60kg 3 comp,NEXGARD SPEC XL CHWTA/ 3/150+30MG ES/P
Portugal,Animal Health,Dinazoo,Zactran 250ml,ZACTRAN INJVI/250ML 1/150MG/ML PT
Portugal,Animal Health,Dinazoo,Zactran 100ml,ZACTRAN INJVI/100ML 1/150MG/ML GR/CY/PT
Portugal,Animal Health,Dinazoo,Vac bovalto respi intranasal 5ds,BOVALTO RESPI I INJVI/10ML 1/5DS ES/PT
Portugal,Animal Health,Dinazoo,Eprinex pour on 5lto,EPRINEX MULTI TOEXL/5L 1/5MG/ML ES/PT
Portugal,Animal Health,Dinazoo,Vac bovalto respi 4 25ds,BOVALTO RESPI 4 INJVI/50ML 1/25DS ES/P
Portugal,Animal Health,Dinazoo,Vac bovalto respi 4 5ds,BOVALTO RESPI 4 INJVI/10ML 1/5DS ES/PT
Portugal,Animal Health,Dinazoo,Vac bovalto respi 3 25ds,BOVALTO RESPI 3 INJVI/50ML 1/25DS ES/P
Portugal,Animal Health,Dinazoo,Vac bovalto respi 3 5ds,BOVALTO RESPI 3 INJVI/10ML 1/5DS ES/PT
Portugal,Animal Health,Dinazoo,Ubrolexin susp int-mam cx 20injecto,UBROLEXIN OSOIN/ 20/20+133MG/G ES/PT
Portugal,Animal Health,Dinazoo,Vac enterisol ileitis 50ds,ENTERIS ILEITIS LIQUI/100ML 1/50DS ES
Portugal,Animal Health,Dinazoo,Benfital plus cx 24*100gr,BENFITAL PLUS POWDE/100G 24/ES
Portugal,Animal Health,Dinazoo,Metacam bovinos/suinos 2% 100ml,METACAM 2% LIINJ/100ML 1/20MG/ML ES
Portugal,Animal Health,Dinazoo,Bovikalc bolos cx 6*4bolus*190gr,BOVIKALC ODFR/192G 6*4/42G ES
Portugal,Animal Health,Dinazoo,Metacam suspensão oral suinos 100ml,METACAM PIG SUSPE/100ML 1/15MG/ML ES/PT
Portugal,Animal Health,Dinazoo,Ivomec multi-especies 1lto,IVOMEC CATTLE INJSC/1L 1/10MG/ML PT
Portugal,Animal Health,Dinazoo,Vac rabisin st 10fr*1ds,RABISIN ST INJVI/3ML 10/1DS PT
Portugal,Animal Health,Dinazoo,Ivomec f 1lto,IVOMEC F INJSC/1L 1/10+100MG/ML PT
Portugal,Animal Health,Dinazoo,Ivomec f 200ml,IVOMEC F INJSC/200ML 1/10+100MG/ML PT
Portugal,Animal Health,Dinazoo,Ivomec f 500ml,IVOMEC F INJSC/500ML 1/10+100MG/ML PT
Portugal,Animal Health,Dinazoo,Ivomec f 50ml,IVOMEC F INJSC/50ML 1/10+100MG/ML PT
Portugal,Animal Health,Dinazoo,Ivomec multi-especies 50ml,IVOMEC CATTLE INJSC/50ML 1/10MG/ML PT
Portugal,Animal Health,Dinazoo,Ivomec multi-especies 200ml,IVOMEC 1% INJSC/200ML 1/10MG/ML PT
Portugal,Animal Health,Dinazoo,Ivomec multi-especies 500ml,IVOMEC CATTLE INJSC/500ML 1/10MG/ML PT
Portugal,Animal Health,Dinazoo,Frontline combo caes +40kg xl 3pip.,FTL CMBO DOG XL TUDLI/ 3/402+3618MG/4
Portugal,Animal Health,Dinazoo,Frontline combo caes 10-20kg 3pip.,FTL COMBO DOG M TUDLI/ 3/134+1206MG/1
Portugal,Animal Health,Dinazoo,Frontline combo caes 2-10kg 3pip.,FTL COMBO DOG S TUDLI/ 3/67+603MG/06
Portugal,Animal Health,Dinazoo,Frontline combo gatos 3pip.,FTL COMBO CAT TUDLI/ 3/50+60MG/05ML P
Portugal,Animal Health,Dinazoo,Ubroseal intramam (azul)cx 20unid,UBROSEAL OSGEL/4G 20/ES/PT
